NELFB, 8682, 8.629938
YRDC, 14879, 8.629193
COA3, 2678, 8.628470
ABCF2, 55, 8.628469
DYNC1H1, 3685, 8.626748
KCNK6, 6392, 8.626348
ANAPC11, 517, 8.625968
RUNX1T1, 11505, 8.625261
C1QL2, 1522, 8.624365
LOC100128239, 7108, 8.623111
ITGA9, 6218, 8.622860
FAIM2, 4202, 8.617976
PHLDA2, 9749, 8.617581
LOC389895, 7253, 8.616229
DBNL, 3172, 8.604354
TRIM3, 13988, 8.602482
NPLOC4, 8911, 8.600262
NPTX1, 8924, 8.599956
EID2, 3819, 8.599436
NAV3, 8529, 8.598270
SIRPB1, 11992, 8.596372
TMEM86B, 13726, 8.595793
APOO, 702, 8.595262
YY1AP1, 14893, 8.594547
RFPL2, 11031, 8.591533
C2orf69, 1596, 8.591122
HUNK, 5886, 8.586902
FBXO31, 4482, 8.585358
NTRK3, 9031, 8.584021
STARD5, 12846, 8.583947
STYK1, 12943, 8.583743
C1QL3, 1523, 8.578854
AHRR, 365, 8.578538
AP1S1, 643, 8.578219
FASTKD5, 4435, 8.576956
ZBTB11, 14911, 8.576512
ZBTB4, 14930, 8.574632
MAN1B1, 7592, 8.574614
FES, 4536, 8.574607
NPRL2, 8921, 8.572827
STOML1, 12898, 8.571427
ERCC2, 4049, 8.569041
VPS16, 14611, 8.567982
ZNF653, 15434, 8.567370
RFX3, 11040, 8.564652
AKT3, 420, 8.564436
MARF1, 7693, 8.561219
VWA3A, 14658, 8.559759
IER3IP1, 5934, 8.556378
MAGEE2, 7564, 8.555552
RPS6KA3, 11405, 8.555499
UBR4, 14355, 8.552783
USP4, 14502, 8.551514
PHB2, 9720, 8.547895
OTUD6B-AS1, 9283, 8.544926
KCNAB2, 6345, 8.542001
SPTBN2, 12699, 8.540995
NDUFB8, 8635, 8.539723
ARL5B, 831, 8.538185
MAP10, 7608, 8.533822
ARPC5L, 865, 8.532891
SLC39A14, 12219, 8.523914
PHLDB2, 9752, 8.523902
SIRT7, 11999, 8.521181
GID8, 5005, 8.518915
SNX14, 12501, 8.517608
MRPL16, 8161, 8.516671
RBM5, 10929, 8.513954
RBM24, 10911, 8.513793
E2F1, 3708, 8.509565
CGREF1, 2372, 8.509001
GAS8, 4898, 8.508259
HECW1, 5543, 8.507605
MTA3, 8281, 8.506166
ATP2B3, 1018, 8.505242
ATP6V1F, 1060, 8.504858
RBSN, 10946, 8.499285
SUGP2, 12955, 8.498715
RASAL2, 10852, 8.498695
PPP1R12B, 10215, 8.498286
NOL9, 8857, 8.497328
CKB, 2504, 8.496262
AAMP, 15, 8.493721
ASH2L, 921, 8.486542
TM6SF1, 13495, 8.486486
ZDHHC3, 15001, 8.484829
CLTC, 2590, 8.484349
MPC2, 8098, 8.482996
C19orf73, 1513, 8.475043
PPIL2, 10188, 8.469421
RHCG, 11087, 8.468238
ATG16L2, 975, 8.467540
C2CD4C, 1584, 8.467005
NOP56, 8868, 8.465070
USP34, 14496, 8.461388
JRK, 6295, 8.461207
GNPDA2, 5131, 8.459138
CCNDBP1, 2030, 8.455931
CENPV, 2286, 8.453110
TRIAP1, 13966, 8.452818
EMC4, 3926, 8.451178
CACNG7, 1735, 8.449216
CYHR1, 3091, 8.448437
CLEC4G, 2548, 8.448213
IFT46, 5975, 8.447924
ARMC6, 844, 8.444534
TMEM161B-AS1, 13587, 8.444286
CLIP1, 2560, 8.443319
SLC37A3, 12203, 8.443212
ARHGAP25, 756, 8.443083
GEMIN4, 4954, 8.441002
STX1B, 12929, 8.440955
SYNPO2, 13042, 8.436339
APEH, 678, 8.435236
AKR7A2P1, 414, 8.435011
USO1, 14468, 8.433305
KAT5, 6317, 8.432305
TNFSF13B, 13792, 8.431470
MLX, 8035, 8.430114
PRMT5, 10379, 8.429127
UQCRH, 14449, 8.427509
RPAIN, 11281, 8.427455
DGUOK, 3351, 8.424899
COLQ, 2736, 8.424302
MICU1, 7955, 8.423980
PIP4K2B, 9838, 8.421660
MACROD1, 7540, 8.421534
FAM167B, 4269, 8.420921
STOML2, 12899, 8.420696
ZNF557, 15359, 8.419497
VWA5B2, 14660, 8.419181
FHL3, 4578, 8.417736
SEPT3, 11794, 8.411827
EPHA4, 4011, 8.407959
MRPS18A, 8210, 8.406610
UBE3B, 14332, 8.404107
PLCXD1, 9921, 8.403483
PREP, 10323, 8.403361
MROH8, 8153, 8.402725
MFAP1, 7890, 8.399408
ST6GAL2, 12813, 8.397931
ANAPC2, 521, 8.397774
TTC9, 14170, 8.392057
TIMM22, 13435, 8.390401
CLN3, 2571, 8.384194
TUBGCP2, 14218, 8.378854
C21orf2, 1570, 8.378789
PIGQ, 9802, 8.378294
FBXO45, 4493, 8.377512
SSTR2, 12792, 8.374581
DPH2, 3578, 8.373644
BTBD1, 1388, 8.368052
SYT1, 13050, 8.366647
PPOX, 10208, 8.365407
NOVA1, 8884, 8.364841
GNB3, 5110, 8.360360
NCOR1P1, 8579, 8.356375
KDM1A, 6441, 8.354704
PAPD5, 9378, 8.354175
BICD1, 1278, 8.352406
ST6GALNAC5, 12817, 8.351097
FAM47E, 4359, 8.350818
PMPCB, 10020, 8.349798
EIF5, 3870, 8.348289
APBB3, 672, 8.342777
DNAJB14, 3484, 8.340210
OSTF1, 9269, 8.338040
TMEM9, 13733, 8.336377
KCTD13, 6420, 8.335794
SUPT5H, 12979, 8.333652
OCEL1, 9127, 8.331852
GGN, 4982, 8.329020
CTDSPL2, 2985, 8.328652
PPM1A, 10195, 8.323520
ZNF232, 15165, 8.315050
DCTD, 3215, 8.314224
FLAD1, 4615, 8.312610
GHITM, 4998, 8.311912
CDC34, 2144, 8.311822
SLC22A10, 12068, 8.311523
RSL24D1, 11457, 8.310809
MVD, 8357, 8.310292
TSPAN13, 14102, 8.309712
CLSTN3, 2587, 8.307603
IGIP, 6001, 8.307366
SLC25A14, 12093, 8.299220
NT5DC3, 9015, 8.299122
DIO2, 3400, 8.296365
NCOA1, 8571, 8.295555
STK19, 12876, 8.291506
PNOC, 10047, 8.291449
MYO19, 8419, 8.291215
GTPBP1, 5395, 8.288132
DNAJA3, 3478, 8.286617
MRPS7, 8231, 8.285626
EDC3, 3744, 8.283806
ATXN2L, 1086, 8.282399
PAIP2, 9350, 8.281531
TMEM223, 13644, 8.281312
FBXO22, 4475, 8.279750
ZNF239, 15170, 8.276996
LUZP1, 7491, 8.275678
IGFBP3, 5992, 8.273478
UBL4A, 14340, 8.273389
MORN4, 8089, 8.271445
MAPK8, 7662, 8.269931
RTL5, 11480, 8.269806
C16orf87, 1484, 8.269337
SGIP1, 11888, 8.269236
PRDM10, 10302, 8.259638
RTP1, 11492, 8.259114
PDXDC2P-NPIPB14P, 9618, 8.256348
C2orf80, 1602, 8.253450
ABCC10, 44, 8.253198
ZNF513, 15328, 8.252608
ZDHHC21, 14997, 8.252293
MIEF1, 7962, 8.250217
MTPAP, 8324, 8.249226
SRSF7, 12762, 8.248091
IGBP1, 5981, 8.246146
SLC12A5, 12026, 8.242283
MIR29B2CHG, 7991, 8.241268
RNF8, 11247, 8.238986
ANKLE2, 545, 8.233796
SLC25A6, 12133, 8.232328
MLXIP, 8036, 8.232244
ST6GALNAC4, 12816, 8.230731
LINC00680, 6966, 8.224607
TATDN2, 13160, 8.222055
BEX3, 1265, 8.220983
ART3, 884, 8.215601
CCL28, 2018, 8.215507
CHL1, 2414, 8.210785
CIP2A, 2488, 8.209499
PCDHAC2, 9473, 8.208800
SPON2, 12667, 8.202830
NDUFAF5, 8621, 8.200157
ALG13, 450, 8.198546
SLC12A8, 12029, 8.197035
GPATCH4, 5184, 8.195976
PPP5C, 10275, 8.188490
UQCRC2, 14447, 8.188311
C19orf57, 1510, 8.186886
HYAL3, 5892, 8.186714
CNOT8, 2649, 8.180465
GPATCH3, 5183, 8.180240
IFITM10, 5954, 8.178463
LRRC57, 7419, 8.178385
AMZ2, 513, 8.174175
TRAPPC2B, 13950, 8.173268
MYO5A, 8426, 8.170600
PCYT2, 9541, 8.168750
THAP3, 13374, 8.167334
CRMP1, 2894, 8.162045
ARMC9, 847, 8.161051
KCNAB3, 6346, 8.160561
ZNF202, 15141, 8.159730
FOCAD, 4669, 8.157997
TSR1, 14125, 8.157155
SMAD3, 12338, 8.156844
NAT8L, 8525, 8.151761
BLMH, 1295, 8.150536
KCTD16, 6423, 8.149836
NAXE, 8531, 8.149307
NARFL, 8517, 8.145113
GRIA2, 5300, 8.141260
GRIK5, 5309, 8.139783
MPHOSPH6, 8104, 8.130833
LYRM7, 7520, 8.126451
MTG2, 8299, 8.122939
ARL4A, 827, 8.122065
ADCK1, 240, 8.118835
TRIM44, 13997, 8.117102
CARS, 1829, 8.115000
MORN3, 8088, 8.114834
CASC1, 1832, 8.114487
DNAH1, 3469, 8.113780
TMEM161A, 13585, 8.112752
C17orf80, 1494, 8.111741
ZNF827, 15556, 8.109760
LSP1, 7469, 8.109511
FGF9, 4562, 8.109444
KLC2, 6559, 8.104865
MRPS30-DT, 8223, 8.101940
CCT4, 2062, 8.100830
PRKCB, 10351, 8.096633
PSMD1, 10503, 8.096302
MRFAP1, 8135, 8.095504
SLC25A22, 12101, 8.092040
COPA, 2751, 8.091877
TAPBP, 13131, 8.091618
NDUFAF1, 8616, 8.089621
NT5M, 9017, 8.088207
ASNSP1, 932, 8.085737
TNNT3, 13809, 8.083813
CDK5RAP1, 2211, 8.082856
PPEF1, 10167, 8.082202
MED8, 7827, 8.081190
GFPT1, 4968, 8.081133
WDR54, 14729, 8.079057
ZNF215, 15151, 8.072177
PRNP, 10384, 8.069102
ZFP82, 15040, 8.067196
ODC1, 9132, 8.066743
ZNF304, 15211, 8.065832
GGCT, 4979, 8.065486
SYN3, 13023, 8.065408
VPS53, 14634, 8.061234
UBE2O, 14319, 8.059343
NPDC1, 8898, 8.053710
POLR2E, 10099, 8.053294
MAP2K5, 7620, 8.052679
DDX27, 3261, 8.051899
FAM98B, 4405, 8.051461
ADAT1, 237, 8.049599
SMARCC2, 12354, 8.040844
ASNA1, 930, 8.040756
METTL6, 7882, 8.040582
HIF1AN, 5598, 8.038743
PLA2G4A, 9888, 8.037740
SSH1, 12777, 8.037502
SLC25A4, 12117, 8.035102
CLIP2, 2561, 8.030570
SSTR1, 12791, 8.028850
GMPPA, 5089, 8.027858
MIF, 7968, 8.024548
GPATCH1, 5179, 8.024403
CABYR, 1711, 8.022801
PCDHB17P, 9481, 8.022150
OPN3, 9171, 8.021474
SLC35F3, 12193, 8.019605
OXSM, 9297, 8.016688
ZNF138, 15113, 8.014451
CCNT2, 2046, 8.012440
LONP1, 7329, 8.011845
HIKESHI, 5604, 8.006663
HAX1, 5477, 8.004085
MRGPRF, 8140, 7.998703
NCOR1, 8578, 7.997619
HDHD5, 5526, 7.995387
ASGR1, 917, 7.994955
CAPN1, 1794, 7.993254
GPS1, 5271, 7.993000
ACAD8, 101, 7.991406
DDX42, 3268, 7.986589
MPP7, 8117, 7.983039
PCGF3, 9504, 7.982849
DNMT1, 3539, 7.979691
MFAP3, 7891, 7.978788
EPHA10, 4009, 7.977546
MAF1, 7551, 7.974212
PHF20L1, 9732, 7.971125
HGS, 5584, 7.970127
EXOC6, 4139, 7.970123
IFNGR2, 5962, 7.969891
YWHAH, 14889, 7.968645
SUCLA2, 12947, 7.966978
MIEF2, 7963, 7.966919
TMEM74, 13720, 7.962958
CSRNP1, 2958, 7.960230
MAPKAPK5-AS1, 7672, 7.958455
DPYSL4, 3608, 7.952796
CBLN2, 1875, 7.951166
DUS2, 3652, 7.949945
MRPL28, 8172, 7.946529
UNC50, 14417, 7.945889
NAA35, 8465, 7.941029
FBXO16, 4471, 7.940917
INTS11, 6120, 7.939672
ZNF544, 15350, 7.938660
KCNA3, 6341, 7.936276
GOLGB1, 5154, 7.934036
MICAL1, 7949, 7.933518
SYT14, 13055, 7.930757
IMP4, 6070, 7.929501
GATAD2B, 4904, 7.927707
FAM184A, 4287, 7.922528
FLJ30901, 4621, 7.917005
TMEM184B, 13613, 7.913818
RC3H2, 10949, 7.912289
MTR, 8325, 7.909764
STK32C, 12881, 7.904668
PYGB, 10659, 7.903512
YEATS2, 14858, 7.902379
RTN3, 11486, 7.900287
CCHCR1, 2006, 7.897123
SNAPC5, 12437, 7.896056
BRICD5, 1365, 7.893206
TPI1, 13885, 7.891834
PMS1, 10021, 7.891510
CTNND2, 2998, 7.890344
JAZF1, 6274, 7.886919
ANKRD16, 555, 7.886177
NTMT1, 9022, 7.882905
ZMIZ1, 15082, 7.880934
THOC7, 13399, 7.879375
MRPL10, 8155, 7.877178
ZNF655, 15436, 7.873611
KHDRBS1, 6464, 7.871004
DNAJA1, 3476, 7.866695
SLC6A7, 12276, 7.865590
EFCAB7, 3776, 7.864200
TCERG1L, 13247, 7.863688
DDX10, 3249, 7.858180
ZSCAN26, 15609, 7.857356
ELFN2, 3888, 7.856649
ITSN1, 6249, 7.855762
UBE2B, 14294, 7.855275
PCDHB12, 9476, 7.854094
FBXO25, 4477, 7.853987
SULT1A2, 12962, 7.853089
BDNF, 1247, 7.851722
OTUD5, 9280, 7.851472
VPS72, 14636, 7.849956
MTX1, 8336, 7.845516
YDJC, 14857, 7.845465
MYSM1, 8445, 7.843047
OSCP1, 9260, 7.841919
COA1, 2677, 7.841795
LOC440084, 7267, 7.841737
NETO1, 8695, 7.841703
TRIO, 14020, 7.841359
SELENOI, 11747, 7.839150
LINC01138, 7002, 7.838893
TOX4, 13862, 7.837802
C12orf65, 1460, 7.831816
KCTD15, 6422, 7.828972
ARID3A, 807, 7.826199
CNTNAP2, 2670, 7.825589
PCDH19, 9465, 7.825430
TSPOAP1, 14119, 7.825325
PTTG1, 10619, 7.815117
CHST1, 2452, 7.814313
PSMC3, 10498, 7.813355
RPH3A, 11291, 7.808518
DNASE1L1, 3524, 7.807425
HERC2, 5557, 7.807289
MEPCE, 7851, 7.804452
PDP2, 9608, 7.803283
GABRA1, 4826, 7.803179
UBA1, 14276, 7.799248
C1orf74, 1560, 7.799196
PSMD4, 10511, 7.797264
USB1, 14461, 7.795737
TRERF1, 13962, 7.795683
ALDH1L2, 433, 7.794478
SCO2, 11663, 7.793081
BLOC1S4, 1300, 7.792534
AP1B1, 639, 7.787943
DYRK1A, 3698, 7.785309
SUB1, 12946, 7.784974
TUBB2A, 14206, 7.781007
PSMB3, 10489, 7.780724
SHC2, 11941, 7.778002
ATF4, 962, 7.774591
CAPS2, 1808, 7.770554
GPKOW, 5204, 7.769995
COPS7B, 2764, 7.768690
SLC35A2, 12176, 7.768596
HTR1E, 5872, 7.762050
CCM2, 2019, 7.761858
DNAJB12, 3482, 7.761274
SRSF8, 12763, 7.760556
MYO1C, 8421, 7.759754
CAMK1G, 1769, 7.755136
MAP2K4, 7619, 7.754158
TTLL1, 14178, 7.753551
ZNF37BP, 15246, 7.752237
CBLN4, 1876, 7.745210
LZTR1, 7530, 7.743434
DUSP6, 3673, 7.740863
TIMM17B, 13433, 7.739844
VDAC1, 14572, 7.737521
MRPL9, 8202, 7.736590
RPF2, 11288, 7.734960
P2RX5, 9304, 7.733580
BRD9, 1360, 7.728341
ITPK1, 6239, 7.727724
SRSF12, 12756, 7.727597
GMPPB, 5090, 7.723177
PRKCA, 10350, 7.721510
ZNF354A, 15238, 7.721145
ERC2, 4046, 7.719465
FASTKD3, 4434, 7.718403
DLEU7, 3429, 7.717493
ALKBH3, 464, 7.711268
GFOD1, 4966, 7.710819
LNX2, 7103, 7.709414
ATXN2, 1085, 7.705742
ANXA6, 633, 7.698160
C19orf47, 1507, 7.697022
AKAP8L, 402, 7.694849
C1D, 1514, 7.694568
MED16, 7808, 7.693658
PRCC, 10299, 7.690295
UBE2Z, 14330, 7.689505
JMJD1C, 6280, 7.685764
ASS1, 941, 7.685300
UQCRHL, 14450, 7.682534
ERCC1, 4048, 7.675931
ATP6V1C1, 1056, 7.674391
STK4, 12888, 7.672177
CAD, 1740, 7.669983
ZDHHC4, 15002, 7.668748
TMEM130, 13556, 7.667086
POU2F2, 10145, 7.663965
PSMB7, 10493, 7.663636
C12orf54, 1457, 7.663601
WAC, 14668, 7.658000
STRADA, 12906, 7.657561
KLHL29, 6600, 7.650828
MOGS, 8075, 7.647715
CENPX, 2289, 7.646644
HDDC3, 5519, 7.644426
BCKDHA, 1213, 7.644336
PRKAR2B, 10349, 7.642380
EXOC3L2, 4136, 7.640666
CRCP, 2861, 7.639930
PI4KB, 9774, 7.639236
ATF2, 960, 7.639130
CEP19, 2303, 7.638673
WSCD2, 14802, 7.638562
ZBTB7C, 14943, 7.638522
SLC25A38, 12115, 7.635863
RNF175, 11210, 7.632819
RMC1, 11152, 7.631762
ARL6IP4, 834, 7.631022
VILL, 14585, 7.630736
RAB11FIP5, 10696, 7.629744
MECR, 7797, 7.626702
SRSF10, 12754, 7.626042
DIP2C, 3405, 7.624807
RPP40, 11364, 7.621856
C1orf35, 1552, 7.613443
SEMA4F, 11769, 7.613192
RBM10, 10899, 7.603042
NPFFR2, 8901, 7.601772
ATP23, 1013, 7.599814
CYC1, 3085, 7.594006
MRFAP1L1, 8136, 7.591456
BAIAP2-AS1, 1166, 7.589987
FAM49A, 4360, 7.588976
ADAMTS13, 218, 7.588706
PSAP, 10468, 7.586278
NOSIP, 8876, 7.583806
MIGA1, 7971, 7.575628
DCAF4, 3188, 7.573306
TNFRSF4, 13787, 7.566737
LINC02210, 7052, 7.560925
TAS2R10, 13143, 7.560698
TRPM2, 14060, 7.559869
GPS2, 5272, 7.559435
RINT1, 11132, 7.558774
RGS11, 11058, 7.556098
SLCO4A1, 12309, 7.555078
PCDHA11, 9471, 7.554244
NFIC, 8726, 7.553437
FABP3, 4184, 7.552992
STH, 12866, 7.551006
PNPLA6, 10053, 7.550838
SEMA3A, 11758, 7.550659
SQSTM1, 12710, 7.550042
EXOSC10, 4145, 7.546387
CDK14, 2198, 7.546145
COL6A1, 2720, 7.544540
RLF, 11149, 7.544536
UTP18, 14528, 7.542236
CCDC51, 1967, 7.537210
ACAD9, 102, 7.535947
CFAP20, 2341, 7.534870
L1CAM, 6742, 7.534104
CNST, 2660, 7.533344
MRM2, 8145, 7.533311
RPS6KB1, 11409, 7.530548
EHD3, 3813, 7.530084
RAD18, 10773, 7.530019
OCA2, 9126, 7.529871
C3orf14, 1608, 7.529704
FBXW11, 4501, 7.529113
AMPD2, 507, 7.527823
CREBBP, 2870, 7.526032
WHAMM, 14768, 7.520906
TRAPPC3, 13952, 7.519789
RAB11FIP4, 10695, 7.517671
ARHGEF28, 795, 7.515940
B4GALT2, 1138, 7.515475
WNT10B, 14785, 7.515345
MICAL3, 7951, 7.513926
BCLAF1, 1235, 7.513009
PDZD7, 9625, 7.512742
TSTD3, 14134, 7.511726
ARHGEF18, 789, 7.505608
FADS6, 4193, 7.504281
TPX2, 13916, 7.497142
KIAA1191, 6491, 7.495020
CHGB, 2408, 7.494849
STMN2, 12892, 7.493859
NAB1, 8473, 7.489841
PNKD, 10033, 7.487921
BMP8B, 1312, 7.487420
FN3KRP, 4655, 7.487207
ZNF768, 15517, 7.487161
EDRF1, 3754, 7.486401
ADSL, 302, 7.486324
USP9Y, 14521, 7.485668
HS2ST1, 5810, 7.480751
MRPL39, 8182, 7.474981
UBA5, 14279, 7.473776
POLR3F, 10113, 7.473749
SH3BP1, 11915, 7.473691
ANAPC15, 519, 7.470050
SAC3D1, 11548, 7.468698
SMG7, 12375, 7.468328
ARHGAP9, 777, 7.467573
SLC25A3, 12109, 7.467127
CRHBP, 2880, 7.467122
ATP5PF, 1038, 7.465192
LRRC47, 7413, 7.462496
ACTN2, 174, 7.461511
OLFM3, 9152, 7.460506
DLD, 3426, 7.459688
OR2L13, 9199, 7.457187
PGP, 9709, 7.455510
SLC25A11, 12090, 7.454903
RMND1, 11158, 7.453712
MPP2, 8113, 7.446630
TUBA3C, 14199, 7.444916
TBRG1, 13216, 7.444738
PERM1, 9651, 7.443466
TEX10, 13321, 7.442567
ZNF124, 15105, 7.434637
PALM, 9361, 7.430194
FAM57A, 4366, 7.429902
CMSS1, 2610, 7.427593
PIF1, 9788, 7.427092
LOC103344931, 7205, 7.426238
CCDC85A, 1988, 7.424827
TUBA1A, 14196, 7.424631
MRPL18, 8163, 7.422948
RIC3, 11111, 7.420034
CDC40, 2147, 7.412153
PARK7, 9399, 7.407548
DPY19L2P1, 3598, 7.402769
TMLHE, 13745, 7.402659
DDX28, 3262, 7.399721
SELENOW, 11755, 7.398688
ATG4D, 982, 7.398095
DUSP19, 3663, 7.394643
PPP2R1A, 10250, 7.393612
POP4, 10134, 7.393394
RUFY2, 11500, 7.392688
DUSP28, 3668, 7.391907
PIAS1, 9776, 7.391695
LRIF1, 7364, 7.384376
PRRG3, 10442, 7.383972
GPAA1, 5172, 7.381399
PDE4C, 9567, 7.381362
WFIKKN1, 14765, 7.381219
MZT2A, 8450, 7.380519
COX10, 2789, 7.378921
OR2M1P, 9202, 7.377972
TTTY15, 14191, 7.377533
SGK494, 11892, 7.375706
CZ1P-ASNS, 3135, 7.374315
TCTEX1D2, 13274, 7.373820
RARA, 10838, 7.373020
RANBP2, 10813, 7.368484
CD99L2, 2130, 7.367191
UQCRC1, 14446, 7.366070
JAKMIP2, 6267, 7.365821
PILRA, 9824, 7.364553
SESN1, 11832, 7.364067
YOD1, 14873, 7.363589
CRAT, 2856, 7.363122
MSL3P1, 8253, 7.362981
PPP1R13B, 10217, 7.358470
HTR3B, 5876, 7.354303
VDAC3, 14574, 7.353730
ST6GALNAC6, 12818, 7.351376
EIF1AX, 3824, 7.349323
NRDC, 8962, 7.348821
NEU1, 8697, 7.348757
PDE1A, 9559, 7.348560
LOC100507507, 7162, 7.344015
NR1D1, 8936, 7.341898
PPP2R5B, 10260, 7.341584
LINC01637, 7032, 7.341340
FBXW2, 4502, 7.337806
NAE1, 8486, 7.337150
PHF13, 9727, 7.336974
OPCML, 9168, 7.333367
INTS4P1, 6127, 7.331678
CCDC25, 1955, 7.329421
NTNG2, 9028, 7.328694
NUDT9P1, 9066, 7.326064
ERH, 4062, 7.325721
GLS, 5068, 7.323369
MED22, 7814, 7.323035
MAP2K2, 7617, 7.322596
CTSF, 3011, 7.321921
MZT2B, 8451, 7.319541
TM9SF2, 13500, 7.317559
ABHD17A, 71, 7.317090
SRP68, 12737, 7.315818
SPEG, 12634, 7.315791
PPM1F, 10199, 7.315708
ZNF192P1, 15138, 7.314450
TAF5, 13106, 7.310527
POC1A, 10060, 7.310193
CCDC106, 1901, 7.309408
BNIP3, 1326, 7.308320
DUSP5P1, 3672, 7.306745
DDX56, 3278, 7.303943
EZH1, 4164, 7.303622
PNISR, 10032, 7.303362
BCL2L1, 1221, 7.300594
ASL, 927, 7.297655
ARX, 889, 7.297426
FH, 4574, 7.296627
DACT1, 3144, 7.295903
ZNF12, 15103, 7.292059
OLFM4, 9153, 7.290275
MGAT4B, 7924, 7.289881
MMP16, 8047, 7.289499
AKAP11, 394, 7.285713
ASB2, 904, 7.277086
TUBGCP5, 14221, 7.275160
BOLA3-AS1, 1336, 7.273350
PARP8, 9413, 7.273336
TUSC1, 14229, 7.271668
RBMX2, 10937, 7.271598
MARS, 7698, 7.270365
NECTIN1, 8659, 7.268158
SLC20A1, 12066, 7.267578
NOMO1, 8860, 7.262752
GRB2, 5292, 7.261331
UBE2T, 14327, 7.256177
RABIF, 10762, 7.254107
NFYC, 8742, 7.253413
PGM2L1, 9707, 7.252913
PRDM12, 10304, 7.250831
SPRY4, 12688, 7.248142
RABL6, 10765, 7.245707
KCTD1, 6416, 7.244921
SNX8, 12524, 7.244247
ERCC3, 4050, 7.243931
CA7, 1697, 7.243660
USF3, 14465, 7.242278
ZNF519, 15334, 7.241005
ZNF584, 15387, 7.239071
KLHL28, 6599, 7.239024
MLLT10, 8028, 7.236534
ATG4B, 980, 7.235394
PIAS4, 9779, 7.233609
KIAA2013, 6511, 7.231558
CYP4Z1, 3120, 7.230396
PTEN, 10548, 7.230393
SPIRE1, 12656, 7.227075
HDGFL2, 5522, 7.226533
NAP1L1, 8503, 7.225739
METTL13, 7864, 7.225612
CAPN10, 1795, 7.225223
PUS7, 10633, 7.224267
ETF1, 4103, 7.220971
TEX47, 13330, 7.218811
EHD2, 3812, 7.218581
ABCB10, 38, 7.217196
PPIAL4A, 10176, 7.215878
EIF4ENIF1, 3865, 7.214383
FITM2, 4595, 7.214003
KLHDC4, 6581, 7.211880
AP3M2, 655, 7.210869
TADA2A, 13088, 7.207408
NMU, 8838, 7.207323
TBC1D23, 13180, 7.206331
DAAM1, 3137, 7.205818
NDUFB3, 8630, 7.200032
FEM1B, 4529, 7.198769
NAPB, 8510, 7.198741
NHP2, 8754, 7.196733
HCCS, 5488, 7.194606
DENND4B, 3310, 7.193247
LAMTOR3, 6774, 7.192502
CHST10, 2453, 7.191837
QTRT1, 10682, 7.191514
ATP5MPL, 1035, 7.191500
L3MBTL2, 6747, 7.191132
CCT3, 2061, 7.188597
TMEM106C, 13535, 7.188371
PEX6, 9670, 7.187062
NR3C1, 8949, 7.186161
HR, 5799, 7.183595
PTPN9, 10593, 7.181966
TXLNB, 14241, 7.178622
ANKRD18DP, 560, 7.175870
TMEM54, 13703, 7.175869
SKAP2, 12005, 7.175403
CLPTM1, 2582, 7.175112
ABLIM2, 87, 7.172538
DAPK1, 3155, 7.171995
FRMD6, 4730, 7.171731
LINC00839, 6968, 7.170622
GPNMB, 5211, 7.169840
COX8A, 2811, 7.169398
LINC00889, 6973, 7.168328
PUSL1, 10635, 7.166591
MKL2, 8010, 7.165070
MAGI2, 7569, 7.162717
ANKK1, 544, 7.161406
EMD, 3932, 7.160887
ELP5, 3917, 7.155113
XPA, 14825, 7.154513
ESYT3, 4101, 7.154412
ARL4C, 828, 7.148661
CRTAC1, 2902, 7.144628
HTRA2, 5883, 7.140182
FRMPD4, 4733, 7.137977
SOX15, 12562, 7.136524
UNC119, 14410, 7.136024
PRRT3, 10445, 7.133493
CSTF3, 2969, 7.126259
SEPT14, 11792, 7.120475
PCBP1, 9451, 7.119789
SMDT1, 12371, 7.119755
RAC1, 10766, 7.119513
RAB11FIP1, 10692, 7.118510
HIST1H4E, 5659, 7.117774
PPA2, 10156, 7.117600
NPIPB15, 8908, 7.116998
SLC35C2, 12185, 7.116628
DYNC1I1, 3686, 7.114149
SIDT1, 11970, 7.113501
NFKBIL1, 8733, 7.111549
OAZ2, 9122, 7.110938
PGAP3, 9695, 7.110764
NSF, 8991, 7.109310
CLK2, 2565, 7.108511
UBXN11, 14363, 7.107769
B9D2, 1146, 7.107224
DMAC2, 3449, 7.106840
MIB2, 7947, 7.106708
ATP13A1, 1002, 7.103455
P4HB, 9320, 7.099457
HECTD2, 5540, 7.099132
RARA-AS1, 10839, 7.098276
RHOF, 11099, 7.096032
PRO1804, 10385, 7.094911
ADRB1, 299, 7.091526
TEFM, 13298, 7.090962
KLF6, 6573, 7.089803
AP1M1, 642, 7.089545
SYNE1, 13028, 7.089191
PANK2, 9370, 7.085284
GPR20, 5244, 7.084921
GOLM1, 5156, 7.084708
NOP16, 8865, 7.082444
BCAS2, 1205, 7.081060
ZNHIT3, 15584, 7.079333
MAP3K4, 7634, 7.077194
GSDME, 5343, 7.075767
TNNC2, 13804, 7.075124
NUDT9, 9065, 7.071633
GNAQ, 5104, 7.068942
SMYD4, 12423, 7.067769
CDH12, 2170, 7.066986
MPRIP, 8121, 7.064283
CAP2, 1792, 7.063096
ARID5A, 811, 7.062310
EDF1, 3748, 7.061323
PIGL, 9797, 7.059590
VSTM1, 14648, 7.058355
CLPX, 2584, 7.057351
PHYHIPL, 9766, 7.056946
RAPH1, 10836, 7.056827
SMIM13, 12385, 7.054409
SMUG1, 12418, 7.053977
ZDHHC7, 15005, 7.050736
