   1.0230268975402617e+00	   5.2982690884779893e-01	   1.5608036224432971e+00	   1.5830858974798248e+00	   1.5064225936428446e+00	   2.0502837257828634e+00	   2.5439061850859694e+00	   8.2877062327431861e-01	   9.5699250121069068e-01	   9.2323197496360102e-02	                      Inf	   8.6373779047343013e-01	   1.5923397164211730e+00	   1.8128442422954478e+00	   7.3716142023834819e-01	   8.8202966040014885e-01	  -6.5236141714292395e-01	  -1.1286689421741867e+00	  -1.1560848244124693e-01	  -8.1607648862794147e-01	
   8.4098079573646434e-01	  -5.4677529974971065e-02	   8.4440578735707650e-01	   1.4449614871877359e+00	   1.2651678916396796e+00	   7.3312053730762339e-01	   9.2822370131211596e-01	   2.7043553532927445e+00	   1.5038864897936379e+00	  -7.2712738602150939e-01	   8.6373779047343013e-01	                      Inf	   1.4546623249586208e+00	   1.3384980680962679e+00	   2.4014149625612711e+00	   2.2910161675392895e+00	  -3.6709193289280760e-02	  -8.6638863235405639e-01	   3.9503274961953927e-01	  -8.6621126117577640e-01	
   1.2747155011703635e+00	   3.7055843951412226e-01	   1.5930106885141195e+00	   1.8364788293725791e+00	   1.4569098378458558e+00	   1.4165247339532665e+00	   1.5412747746390205e+00	   1.3165572500140292e+00	   1.1526579604760390e+00	  -2.9710575448960036e-01	   1.5923397164211730e+00	   1.4546623249586208e+00	                      Inf	   1.9713939097294328e+00	   1.1624979183956483e+00	   1.3797653594320600e+00	  -4.8415331404793283e-01	  -1.3945827285013426e+00	   8.3055687717712382e-03	  -1.1593410445300154e+00	
   9.0508910548974386e-01	   2.5913532018025509e-01	   1.3694409590709173e+00	   2.6059755605919239e+00	   2.3041828340625954e+00	   1.4119152618487689e+00	   2.1038143715707873e+00	   1.2785473096151574e+00	   1.4035777209966145e+00	  -1.7996493605130182e-01	   1.8128442422954478e+00	   1.3384980680962679e+00	   1.9713939097294328e+00	                      Inf	   1.1975834420656863e+00	   1.3268088992714133e+00	  -3.6545549732542892e-01	  -1.1017399477192726e+00	   1.1734814765475537e-01	  -8.8010886489639062e-01	
   6.4374496959420180e-01	  -2.1481797889114121e-01	   6.5855714783966057e-01	   1.3217133966873653e+00	   1.2495814631741724e+00	   5.9062932575136784e-01	   8.2927433105297155e-01	   2.6747383351234810e+00	   1.6724790364210540e+00	  -7.5926629215113151e-01	   7.3716142023834819e-01	   2.4014149625612711e+00	   1.1624979183956483e+00	   1.1975834420656863e+00	                      Inf	   2.1188425494992731e+00	   1.2496757134831207e-01	  -6.6962775953294540e-01	   5.7308130316666328e-01	  -6.7174914268604913e-01	
   8.8754486803374244e-01	  -3.9228093323146890e-02	   7.9238284254411140e-01	   1.5582337737097400e+00	   1.3144678379139274e+00	   6.7926342284027441e-01	   9.5328125734671343e-01	   2.4745278072195869e+00	   1.4411189446958821e+00	  -6.8918524513403590e-01	   8.8202966040014885e-01	   2.2910161675392895e+00	   1.3797653594320600e+00	   1.3268088992714133e+00	   2.1188425494992731e+00	                      Inf	  -2.9799689238556599e-02	  -8.7478060275499914e-01	   3.9144285161733916e-01	  -8.5028314648879444e-01	
  -6.6604360200572088e-01	  -2.5242526416285460e+00	  -9.1251580843353786e-01	  -2.9310399288526495e-01	  -2.0152586134678910e-01	  -7.9700250176769782e-01	  -5.3466885424225530e-01	   4.5206106007898476e-02	   9.4047029557442180e-02	  -4.0754199967960164e-01	  -6.5236141714292395e-01	  -3.6709193289280760e-02	  -4.8415331404793283e-01	  -3.6545549732542892e-01	   1.2496757134831207e-01	  -2.9799689238556599e-02	                      Inf	   8.6120121413874284e-01	   1.3283543816727426e+00	   7.2459400550476316e-01	
  -1.1652784312144278e+00	  -7.8252265167366197e-01	  -1.8158068484564285e+00	  -1.0812346300726094e+00	  -8.4191693177635440e-01	  -1.0664392919876029e+00	  -1.0815538600979786e+00	  -7.4141733523847697e-01	  -5.3332950532649814e-01	   2.5668820881877408e-01	  -1.1286689421741867e+00	  -8.6638863235405639e-01	  -1.3945827285013426e+00	  -1.1017399477192726e+00	  -6.6962775953294540e-01	  -8.7478060275499914e-01	   8.6120121413874284e-01	                      Inf	   4.0928492632037267e-01	   2.1804199745722519e+00	
  -2.0386190422139142e-01	  -1.5772460086199682e+00	  -3.5833662435232150e-01	   1.7166292595049562e-01	   2.6821121283192639e-01	  -2.2006868258428547e-01	  -3.9100046907458261e-02	   5.0323167833374671e-01	   6.2798818073701312e-01	  -4.5708522291464182e-01	  -1.1560848244124693e-01	   3.9503274961953927e-01	   8.3055687717712382e-03	   1.1734814765475537e-01	   5.7308130316666328e-01	   3.9144285161733916e-01	   1.3283543816727426e+00	   4.0928492632037267e-01	                      Inf	   3.9184929847662681e-01	
  -1.0153284181381392e+00	  -6.7330227736373038e-01	  -1.3620765790451854e+00	  -8.8213465805702185e-01	  -6.6372685039056178e-01	  -7.8670808821158000e-01	  -7.9666975058127132e-01	  -7.2339034185292350e-01	  -4.4187802376380453e-01	   4.4687160041689172e-01	  -8.1607648862794147e-01	  -8.6621126117577640e-01	  -1.1593410445300154e+00	  -8.8010886489639062e-01	  -6.7174914268604913e-01	  -8.5028314648879444e-01	   7.2459400550476316e-01	   2.1804199745722519e+00	   3.9184929847662681e-01	                      Inf	
